PRICE , TIME 
2400.0,09:07:35
2400.0,09:07:40
2400.0,09:07:45
2400.0,09:07:50
2400.0,09:07:55
2400.0,09:08:00
2400.0,09:08:05
2400.0,09:08:11
2400.0,09:08:16
2400.0,09:08:21
2400.0,09:08:26
2400.0,09:08:31
2400.0,09:08:37
2400.0,09:08:42
2400.0,09:08:47
2400.0,09:08:52
2400.0,09:08:57
2400.0,09:09:03
2400.0,09:09:08
2400.0,09:09:13
2400.0,09:09:18
2400.0,09:09:23
2400.0,09:09:28
2400.0,09:09:33
2400.0,09:09:39
2400.0,09:09:44
2400.0,09:09:49
2400.0,09:09:54
2400.0,09:09:59
2400.0,09:10:04
2400.0,09:10:10
2400.0,09:10:15
2400.0,09:10:20
2400.0,09:10:25
2400.0,09:10:30
2400.0,09:10:35
2400.0,09:10:40
2400.0,09:10:46
2400.0,09:10:51
2400.0,09:10:56
2400.0,09:11:01
2400.0,09:11:06
2400.0,09:11:11
2400.0,09:11:16
2400.0,09:11:22
2400.0,09:11:27
2400.0,09:11:32
2400.0,09:11:37
2400.0,09:11:42
2400.0,09:11:47
2400.0,09:11:53
2400.0,09:11:58
2400.0,09:12:03
2400.0,09:12:08
2400.0,09:12:13
2400.0,09:12:19
2400.0,09:12:24
2400.0,09:12:29
2400.0,09:12:34
2400.0,09:12:39
2400.0,09:12:45
2400.0,09:12:50
2400.0,09:12:55
2400.0,09:13:00
2400.0,09:13:05
2400.0,09:13:10
2400.0,09:13:16
2400.0,09:13:21
2400.0,09:13:26
2400.0,09:13:31
2400.0,09:13:36
2400.0,09:13:42
2400.0,09:13:47
2400.0,09:13:52
2400.0,09:13:57
2400.0,09:14:02
2400.0,09:14:08
2400.0,09:14:13
2400.0,09:14:18
2400.0,09:14:23
2400.0,09:14:28
2400.0,09:14:34
2400.0,09:14:39
2400.0,09:14:44
2400.0,09:14:49
2400.0,09:14:54
2400.0,09:14:59
2400.0,09:15:05
2400.0,09:15:10
2400.0,09:15:15
2400.0,09:15:20
2400.0,09:15:25
2400.0,09:15:31
2400.0,09:15:36
2400.0,09:15:41
2400.0,09:15:46
2400.0,09:15:51
2400.0,09:15:57
2400.0,09:16:02
2400.0,09:16:07
2400.0,09:16:12
2400.0,09:16:17
2400.0,09:16:23
2400.0,09:16:28
2400.0,09:16:33
2400.0,09:16:38
2400.0,09:16:43
2400.0,09:16:49
2400.0,09:16:54
2400.0,09:16:59
2400.0,09:17:04
2400.0,09:17:09
2404.1,09:17:15
2404.1,09:17:20
2404.1,09:17:25
2404.1,09:17:30
2404.1,09:17:35
2404.1,09:17:41
2404.1,09:17:46
2404.1,09:17:51
2404.1,09:17:56
2404.1,09:18:01
2404.1,09:18:06
2404.1,09:18:12
2404.1,09:18:17
2404.1,09:18:22
2404.1,09:18:27
2404.1,09:18:33
2404.1,09:18:38
2404.1,09:18:43
2404.1,09:18:48
2404.1,09:18:53
2404.1,09:18:59
2404.1,09:19:04
2404.1,09:19:09
2404.1,09:19:14
2406.4,09:19:19
2406.4,09:19:25
2406.4,09:19:30
2406.4,09:19:35
2406.4,09:19:40
2406.4,09:19:45
2406.4,09:19:51
2406.4,09:19:56
2406.4,09:20:01
2406.4,09:20:06
2406.4,09:20:11
2406.4,09:20:17
2406.4,09:20:22
2406.4,09:20:27
2406.4,09:20:32
2406.4,09:20:37
2406.4,09:20:43
2406.4,09:20:48
2406.4,09:20:53
2406.4,09:20:58
2406.4,09:21:03
2406.4,09:21:09
2406.4,09:21:14
2406.4,09:21:19
2407.25,09:21:24
2407.25,09:21:29
2407.25,09:21:35
2407.25,09:21:40
2407.25,09:21:45
2407.25,09:21:50
2407.25,09:21:55
2407.25,09:22:01
2407.25,09:22:06
2407.25,09:22:11
2407.25,09:22:16
2407.25,09:22:21
2407.25,09:22:26
2407.25,09:22:32
2407.25,09:22:37
2407.25,09:22:42
2407.25,09:22:47
2407.25,09:22:53
2407.25,09:22:58
2408.5,09:23:03
2408.5,09:23:08
2408.5,09:23:13
2408.5,09:23:19
2408.5,09:23:24
2408.5,09:23:29
2408.5,09:23:34
2406.05,09:23:39
2406.05,09:23:45
2406.05,09:23:50
2406.05,09:23:55
2406.05,09:24:00
2406.05,09:24:05
2406.05,09:24:10
2406.05,09:24:16
2406.05,09:24:21
2406.05,09:24:26
2406.05,09:24:31
2406.05,09:24:36
2406.05,09:24:42
2406.05,09:24:47
2406.05,09:24:53
2406.05,09:24:58
2406.05,09:25:03
2406.05,09:25:09
2406.05,09:25:14
2406.05,09:25:19
2406.05,09:25:24
2406.05,09:25:30
2406.05,09:25:35
2406.05,09:25:40
2406.4,09:25:45
2406.4,09:25:51
2406.4,09:25:56
2406.4,09:26:01
2406.4,09:26:06
2406.4,09:26:11
2406.4,09:26:17
2406.4,09:26:22
2406.4,09:26:27
2406.4,09:26:32
2406.4,09:26:37
2406.4,09:26:43
2406.4,09:26:48
2406.4,09:26:53
2406.4,09:26:58
2406.4,09:27:03
2406.4,09:27:08
2406.4,09:27:14
2406.4,09:27:19
2406.4,09:27:24
2406.4,09:27:29
2406.0,09:27:35
2406.0,09:27:40
2406.0,09:27:45
2406.0,09:27:50
2406.0,09:27:55
2406.0,09:28:00
2406.0,09:28:06
2406.0,09:28:11
2406.0,09:28:16
2406.0,09:28:21
2406.0,09:28:26
2406.0,09:28:32
2406.0,09:28:37
2406.0,09:28:42
2406.0,09:28:47
2406.0,09:28:52
2406.0,09:28:58
2406.0,09:29:03
2406.0,09:29:08
2406.0,09:29:13
2406.0,09:29:18
2406.0,09:29:23
2402.6,09:29:29
2402.6,09:29:34
2402.6,09:29:39
2402.6,09:29:44
2402.6,09:29:49
2402.6,09:29:55
2402.6,09:30:00
2402.6,09:30:05
2402.6,09:30:10
2402.6,09:30:15
2402.6,09:30:21
2402.6,09:30:26
2402.6,09:30:31
2402.6,09:30:36
2402.6,09:30:41
2402.6,09:30:46
2402.6,09:30:52
2402.6,09:30:57
2402.6,09:31:02
2402.6,09:31:07
2405.15,09:31:12
2405.15,09:31:18
2405.15,09:31:23
2405.15,09:31:28
2405.15,09:31:33
2405.15,09:31:38
2405.15,09:31:44
2405.15,09:31:49
2405.15,09:31:54
2405.15,09:31:59
2405.15,09:32:04
2405.15,09:32:09
2405.15,09:32:15
2405.15,09:32:20
2405.15,09:32:25
2405.15,09:32:30
2405.15,09:32:35
2405.15,09:32:41
2405.15,09:32:46
2405.15,09:32:51
2405.15,09:32:56
2405.15,09:33:01
2405.0,09:33:07
2405.0,09:33:12
2405.0,09:33:17
2405.0,09:33:22
2405.0,09:33:27
2405.0,09:33:33
2405.0,09:33:38
2405.0,09:33:43
2405.0,09:33:48
2405.0,09:33:53
2405.0,09:33:58
2405.0,09:34:04
2405.0,09:34:09
2405.0,09:34:14
2405.0,09:34:19
2405.0,09:34:24
2405.0,09:34:30
2405.0,09:34:35
2405.0,09:34:40
2405.0,09:34:45
2405.0,09:34:50
2405.0,09:34:55
2405.0,09:35:01
2405.0,09:35:06
2405.0,09:35:11
2405.0,09:35:16
2405.0,09:35:21
2405.0,09:35:27
2405.0,09:35:32
2405.0,09:35:37
2405.0,09:35:42
2405.0,09:35:47
2404.85,09:35:53
2404.85,09:35:58
2404.85,09:36:03
2404.85,09:36:08
2404.85,09:36:13
2404.85,09:36:19
2404.85,09:36:24
2404.85,09:36:29
2404.85,09:36:34
2404.85,09:36:39
2404.85,09:36:44
2404.85,09:36:50
2404.85,09:36:55
2404.85,09:37:00
2404.85,09:37:05
2404.85,09:37:10
2404.85,09:37:16
2404.85,09:37:21
2404.85,09:37:26
2404.85,09:37:31
2404.35,09:37:36
2404.35,09:37:41
2404.35,09:37:47
2404.35,09:37:52
2404.35,09:37:57
2404.35,09:38:02
2404.35,09:38:07
2404.35,09:38:13
2404.35,09:38:18
2404.35,09:38:23
2404.35,09:38:28
2404.35,09:38:33
2404.35,09:38:38
2404.35,09:38:44
2404.35,09:38:49
2404.35,09:38:54
2404.35,09:38:59
2404.35,09:39:04
2404.35,09:39:10
2404.35,09:39:15
2404.35,09:39:20
2399.0,09:39:25
2399.0,09:39:30
2399.0,09:39:36
2399.0,09:39:41
2399.0,09:39:46
2399.0,09:39:51
2399.0,09:39:56
2399.0,09:40:01
2399.0,09:40:07
2399.0,09:40:12
2399.0,09:40:17
2399.0,09:40:22
2399.0,09:40:27
2399.0,09:40:33
2399.0,09:40:38
2399.0,09:40:43
2399.0,09:40:48
2399.0,09:40:53
2399.0,09:40:58
2399.0,09:41:04
2400.55,09:41:09
2400.55,09:41:14
2400.55,09:41:19
2400.55,09:41:24
2400.55,09:41:29
2400.55,09:41:35
2400.55,09:41:40
2400.55,09:41:45
2400.55,09:41:50
2400.55,09:41:55
2400.55,09:42:00
2400.55,09:42:06
2400.55,09:42:11
2400.55,09:42:16
2400.55,09:42:21
2400.55,09:42:26
2400.55,09:42:31
2400.55,09:42:37
2400.55,09:42:42
2400.55,09:42:47
2400.55,09:42:52
2400.55,09:42:57
2400.55,09:43:02
2400.55,09:43:08
2400.55,09:43:13
2401.3,09:43:18
2401.3,09:43:23
2401.3,09:43:28
2401.3,09:43:33
2401.3,09:43:39
2401.3,09:43:44
2401.3,09:43:49
2401.3,09:43:54
2401.3,09:43:59
2401.3,09:44:04
2401.3,09:44:10
2401.3,09:44:15
2401.3,09:44:20
2401.3,09:44:25
2401.3,09:44:30
2401.3,09:44:35
2401.3,09:44:41
2401.3,09:44:46
2401.3,09:44:51
2401.3,09:44:56
2401.3,09:45:01
2401.3,09:45:06
2400.45,09:45:12
2400.45,09:45:17
2400.45,09:45:22
2400.45,09:45:27
2400.45,09:45:32
2400.45,09:45:38
2400.45,09:45:43
2400.45,09:45:48
2400.45,09:45:53
2400.45,09:45:58
2400.45,09:46:04
2400.45,09:46:09
2400.45,09:46:14
2400.45,09:46:19
2400.45,09:46:24
2400.45,09:46:30
2400.45,09:46:35
2400.45,09:46:40
2400.45,09:46:45
2400.45,09:46:50
2400.45,09:46:56
2400.45,09:47:01
2400.45,09:47:06
2405.0,09:47:11
2405.0,09:47:16
2405.0,09:47:22
2405.0,09:47:27
2405.0,09:47:32
2405.0,09:47:37
2405.0,09:47:42
2405.0,09:47:47
2405.0,09:47:53
2405.0,09:47:58
2405.0,09:48:03
2405.0,09:48:08
2405.0,09:48:14
2405.0,09:48:19
2405.0,09:48:24
2405.0,09:48:29
2405.0,09:48:34
2405.0,09:48:39
2405.0,09:48:45
2405.0,09:48:50
2405.0,09:48:55
2405.0,09:49:00
2405.0,09:49:05
2405.0,09:49:11
2403.55,09:49:16
2403.55,09:49:21
2403.55,09:49:26
2403.55,09:49:31
2403.55,09:49:37
2403.55,09:49:42
2403.55,09:49:47
2403.55,09:49:52
2403.55,09:49:57
2403.55,09:50:02
2403.55,09:50:08
2403.55,09:50:13
2403.55,09:50:18
2403.55,09:50:23
2403.55,09:50:28
2403.55,09:50:34
2403.55,09:50:39
2403.55,09:50:44
2408.4,09:50:49
2408.4,09:50:54
2408.4,09:51:00
2408.4,09:51:05
2408.4,09:51:10
2407.0,09:51:15
2407.0,09:51:20
2407.0,09:51:26
2407.0,09:51:31
2407.0,09:51:36
2407.0,09:51:41
2407.0,09:51:46
2407.0,09:51:51
2407.0,09:51:57
2407.0,09:52:02
2407.0,09:52:07
2407.0,09:52:12
2407.0,09:52:17
2407.0,09:52:23
2407.0,09:52:28
2407.0,09:52:33
2407.0,09:52:38
2407.0,09:52:43
2407.0,09:52:49
2407.0,09:52:54
2421.9,09:52:59
2421.9,09:53:04
2421.9,09:53:09
2421.9,09:53:15
2421.9,09:53:20
2421.9,09:53:25
2421.9,09:53:30
2421.9,09:53:35
2421.9,09:53:40
2421.9,09:53:46
2421.9,09:53:51
2421.9,09:53:56
2421.9,09:54:01
2421.9,09:54:06
2421.9,09:54:12
2421.9,09:54:17
2421.9,09:54:22
2421.9,09:54:27
2421.9,09:54:32
2421.9,09:54:38
2421.9,09:54:43
2421.9,09:54:48
2421.9,09:54:53
2421.1,09:54:58
2421.1,09:55:03
2421.1,09:55:09
2421.1,09:55:15
2421.1,09:55:20
2421.1,09:55:25
2421.1,09:55:30
2421.1,09:55:35
2421.1,09:55:41
2421.1,09:55:46
2421.1,09:55:51
2421.1,09:55:56
2421.1,09:56:01
2421.1,09:56:07
2421.1,09:56:12
2421.1,09:56:17
2421.1,09:56:22
2421.1,09:56:27
2421.1,09:56:33
2421.1,09:56:38
2421.1,09:56:43
2421.1,09:56:48
2421.1,09:56:53
2421.1,09:56:59
2426.35,09:57:04
2426.35,09:57:09
2426.35,09:57:14
2426.35,09:57:19
2426.35,09:57:25
2426.35,09:57:30
2426.35,09:57:35
2426.35,09:57:40
2426.35,09:57:45
2426.35,09:57:51
2426.35,09:57:56
2426.35,09:58:01
2426.35,09:58:06
2426.35,09:58:11
2426.35,09:58:16
2426.35,09:58:22
2426.35,09:58:27
2426.35,09:58:32
2426.35,09:58:37
2426.35,09:58:43
2426.35,09:58:49
2426.35,09:58:54
2426.35,09:58:59
2422.9,09:59:04
2422.9,09:59:09
2422.9,09:59:14
2422.9,09:59:20
2422.9,09:59:25
2422.9,09:59:30
2422.9,09:59:35
2422.9,09:59:40
2422.9,09:59:46
2422.9,09:59:51
2422.9,09:59:56
2422.9,10:00:01
2422.9,10:00:06
2422.9,10:00:11
2422.9,10:00:17
2422.9,10:00:22
2422.9,10:00:27
2422.9,10:00:32
2422.9,10:00:37
2422.9,10:00:42
2422.9,10:00:48
2424.4,10:00:53
2424.4,10:00:58
2424.4,10:01:03
2424.4,10:01:08
2424.4,10:01:14
2424.4,10:01:19
2424.4,10:01:24
2424.4,10:01:29
2424.4,10:01:34
2424.4,10:01:39
2424.4,10:01:45
2424.4,10:01:50
2424.4,10:01:55
2424.4,10:02:00
2424.4,10:02:05
2424.4,10:02:10
2424.4,10:02:16
2424.4,10:02:21
2424.4,10:02:26
2424.4,10:02:31
2424.4,10:02:36
2424.4,10:02:41
2424.4,10:02:47
2426.9,10:02:52
2426.9,10:02:57
2426.9,10:03:02
2426.9,10:03:07
2426.9,10:03:13
2426.9,10:03:18
2426.9,10:03:23
2426.9,10:03:28
2426.9,10:03:33
2426.9,10:03:38
2426.9,10:03:44
2426.9,10:03:49
2426.9,10:03:54
2426.9,10:03:59
2426.9,10:04:04
2426.9,10:04:09
2426.9,10:04:15
2426.9,10:04:20
2426.9,10:04:25
2426.9,10:04:30
2426.9,10:04:35
2426.0,10:04:40
2426.0,10:04:46
2426.0,10:04:51
2426.0,10:04:56
2426.0,10:05:01
2426.0,10:05:06
2426.0,10:05:12
2426.0,10:05:17
2426.0,10:05:22
2426.0,10:05:27
2426.0,10:05:32
2426.0,10:05:37
2426.0,10:05:43
2426.0,10:05:48
2426.0,10:05:53
2426.0,10:05:58
2426.0,10:06:03
2426.0,10:06:08
2426.0,10:06:14
2426.0,10:06:19
2426.0,10:06:24
2426.25,10:06:29
2426.25,10:06:34
2426.25,10:06:39
2426.25,10:06:45
2424.65,10:06:50
2424.65,10:06:55
2424.65,10:07:00
2424.65,10:07:05
2424.65,10:07:11
2424.65,10:07:16
2424.65,10:07:21
2424.65,10:07:26
2424.65,10:07:31
2424.65,10:07:36
2424.65,10:07:42
2424.65,10:07:47
2424.65,10:07:52
2424.65,10:07:57
2424.65,10:08:02
2424.65,10:08:08
2424.65,10:08:13
2424.65,10:08:18
2424.65,10:08:23
2424.65,10:08:28
2424.65,10:08:34
2424.65,10:08:39
2424.65,10:08:44
2429.35,10:08:49
2429.35,10:08:55
2429.35,10:09:00
2429.35,10:09:05
2429.35,10:09:10
2429.35,10:09:15
2429.35,10:09:21
2429.35,10:09:26
2429.35,10:09:31
2429.35,10:09:36
2429.35,10:09:41
2429.35,10:09:46
2429.35,10:09:52
2429.35,10:09:57
2429.35,10:10:02
2429.35,10:10:07
2429.35,10:10:12
2429.35,10:10:18
2429.35,10:10:23
2429.35,10:10:28
2429.35,10:10:33
2429.35,10:10:38
2429.35,10:10:43
2429.35,10:10:49
2435.2,10:10:54
2435.2,10:10:59
2435.2,10:11:04
2435.2,10:11:09
2435.2,10:11:14
2435.2,10:11:20
2435.2,10:11:25
2435.2,10:11:30
2435.2,10:11:35
2435.2,10:11:40
2435.2,10:11:45
2435.2,10:11:51
2435.2,10:11:56
2435.2,10:12:01
2435.2,10:12:06
2435.2,10:12:11
2435.2,10:12:17
2435.2,10:12:22
2435.2,10:12:27
2435.2,10:12:32
2435.2,10:12:37
2433.8,10:12:43
2433.8,10:12:48
2433.8,10:12:53
2433.8,10:12:58
2433.8,10:13:03
2433.8,10:13:08
2433.8,10:13:14
2433.8,10:13:19
2433.8,10:13:24
2433.8,10:13:29
2433.8,10:13:34
2433.8,10:13:40
2433.8,10:13:45
2433.8,10:13:50
2433.8,10:13:55
2433.8,10:14:00
2433.8,10:14:05
2433.8,10:14:11
2433.8,10:14:16
2433.8,10:14:21
2433.8,10:14:26
2433.8,10:14:31
2438.4,10:14:36
2438.4,10:14:42
2438.4,10:14:47
2438.4,10:14:52
2438.4,10:14:57
2438.4,10:15:02
2438.4,10:15:07
2438.4,10:15:13
2438.4,10:15:18
2438.4,10:15:23
2438.4,10:15:28
2438.4,10:15:33
2438.4,10:15:39
2438.4,10:15:44
2438.4,10:15:49
2438.4,10:15:54
2438.4,10:15:59
2438.4,10:16:05
2438.4,10:16:10
2438.4,10:16:15
2438.4,10:16:20
2438.4,10:16:25
2438.4,10:16:30
2435.8,10:16:36
2435.8,10:16:41
2435.8,10:16:46
2435.8,10:16:52
2435.8,10:16:57
2435.8,10:17:02
2435.8,10:17:07
2435.8,10:17:12
2435.8,10:17:18
2435.8,10:17:23
2435.8,10:17:28
2435.8,10:17:33
2435.8,10:17:38
2435.8,10:17:44
2435.8,10:17:50
2435.8,10:17:55
2435.8,10:18:00
2435.8,10:18:05
2435.8,10:18:10
2435.8,10:18:16
2435.8,10:18:21
2435.8,10:18:26
2432.15,10:18:31
2432.15,10:18:36
2432.15,10:18:42
2432.15,10:18:47
2432.15,10:18:52
2432.15,10:18:57
2432.15,10:19:02
2432.15,10:19:08
2432.15,10:19:13
2432.15,10:19:18
2432.15,10:19:23
2432.15,10:19:28
2432.15,10:19:33
2432.15,10:19:39
2432.15,10:19:44
2432.15,10:19:49
2432.15,10:19:54
2432.15,10:19:59
2432.15,10:20:05
2432.15,10:20:10
2432.15,10:20:15
2431.7,10:20:20
2431.7,10:20:25
2431.7,10:20:30
2431.7,10:20:36
2431.7,10:20:41
2431.7,10:20:46
2431.7,10:20:51
2431.7,10:20:56
2431.7,10:21:01
2431.7,10:21:07
2431.7,10:21:12
2431.7,10:21:17
2431.7,10:21:22
2431.7,10:21:27
2431.7,10:21:33
2431.7,10:21:38
2431.7,10:21:43
2431.7,10:21:48
2431.7,10:21:53
2431.7,10:21:59
2431.7,10:22:04
2431.7,10:22:09
2431.7,10:22:14
2431.7,10:22:19
2429.95,10:22:24
2429.95,10:22:30
2429.95,10:22:35
2429.95,10:22:40
2429.95,10:22:45
2429.95,10:22:50
2429.95,10:22:55
2429.95,10:23:01
2429.95,10:23:06
2429.95,10:23:11
2429.95,10:23:16
2429.95,10:23:21
2429.95,10:23:27
2429.95,10:23:32
2429.95,10:23:37
2429.95,10:23:42
2429.95,10:23:47
2429.95,10:23:52
2429.95,10:23:58
2429.95,10:24:03
2429.95,10:24:08
2429.95,10:24:13
2432.9,10:24:18
2432.9,10:24:24
2432.9,10:24:29
2432.9,10:24:34
2432.9,10:24:39
2432.9,10:24:45
2432.9,10:24:50
2432.9,10:24:55
2432.9,10:25:00
2432.9,10:25:05
2432.9,10:25:10
2432.9,10:25:16
2432.9,10:25:21
2432.9,10:25:26
2432.9,10:25:31
2432.9,10:25:36
2432.9,10:25:42
2432.9,10:25:47
2432.9,10:25:52
2432.9,10:25:57
2430.6,10:26:02
2430.6,10:26:08
2430.6,10:26:13
2430.6,10:26:18
2430.6,10:26:24
2430.6,10:26:29
2430.6,10:26:35
2430.6,10:26:40
2430.6,10:26:45
2430.6,10:26:50
2430.6,10:26:55
2430.6,10:27:01
2430.6,10:27:06
2430.6,10:27:11
2430.6,10:27:16
2430.6,10:27:21
2430.6,10:27:26
2430.6,10:27:32
2430.6,10:27:37
2430.6,10:27:42
2430.6,10:27:47
2430.8,10:27:52
2430.6,10:27:58
2426.0,10:28:03
2426.0,10:28:08
2426.0,10:28:13
2426.0,10:28:18
2426.0,10:28:24
2426.0,10:28:29
2426.0,10:28:34
2426.0,10:28:39
2426.0,10:28:44
2426.0,10:28:49
2426.0,10:28:55
2426.0,10:29:00
2426.0,10:29:05
2426.0,10:29:10
2426.0,10:29:15
2426.0,10:29:21
2426.0,10:29:26
2426.0,10:29:31
2426.0,10:29:36
2426.0,10:29:41
2426.0,10:29:46
2426.0,10:29:52
2426.0,10:29:57
2426.0,10:30:02
2426.0,10:30:07
2426.0,10:30:12
2426.0,10:30:18
2426.0,10:30:23
2426.0,10:30:28
2426.0,10:30:33
2426.0,10:30:38
2426.0,10:30:44
2426.0,10:30:49
2426.0,10:30:54
2426.0,10:30:59
2426.0,10:31:04
2426.0,10:31:09
2426.0,10:31:15
2426.0,10:31:20
2426.0,10:31:25
2426.0,10:31:30
2424.0,10:31:36
2424.0,10:31:41
2424.0,10:31:46
2424.0,10:31:51
2424.0,10:31:56
2424.0,10:32:01
2424.0,10:32:07
2424.0,10:32:12
2424.0,10:32:17
2424.0,10:32:22
2424.0,10:32:27
2424.0,10:32:33
2424.0,10:32:38
2424.0,10:32:43
2424.0,10:32:48
2424.0,10:32:53
2424.0,10:32:59
2424.0,10:33:04
2424.0,10:33:09
2424.0,10:33:15
2424.0,10:33:20
2424.0,10:33:25
2424.0,10:33:31
2424.0,10:33:36
2424.0,10:33:41
2424.0,10:33:46
2424.0,10:33:51
2424.0,10:33:56
2424.0,10:34:02
2424.0,10:34:07
2424.0,10:34:12
2424.0,10:34:17
2424.0,10:34:23
2424.0,10:34:28
2424.0,10:34:33
2424.0,10:34:38
2424.0,10:34:43
2424.0,10:34:49
2424.0,10:34:54
2424.0,10:34:59
2424.0,10:35:04
2424.0,10:35:09
2424.0,10:35:15
2425.0,10:35:20
2425.0,10:35:25
2425.0,10:35:30
2425.0,10:35:35
2425.0,10:35:40
2425.0,10:35:46
2425.0,10:35:51
2425.0,10:35:56
2425.0,10:36:01
2425.0,10:36:06
2425.0,10:36:12
2425.0,10:36:17
2425.0,10:36:22
2425.0,10:36:27
2425.0,10:36:32
2425.0,10:36:37
2425.0,10:36:43
2425.0,10:36:48
2425.0,10:36:53
2425.0,10:36:58
2425.0,10:37:03
2425.0,10:37:08
2425.0,10:37:14
2425.0,10:37:19
2426.0,10:37:24
2426.0,10:37:29
2426.0,10:37:34
2426.0,10:37:40
2426.0,10:37:45
2426.0,10:37:50
2426.0,10:37:55
2426.0,10:38:00
2426.0,10:38:06
2426.0,10:38:11
2426.0,10:38:16
2426.0,10:38:21
2426.0,10:38:26
2426.0,10:38:31
2426.0,10:38:37
2426.0,10:38:42
2426.0,10:38:47
2426.0,10:38:52
2426.0,10:38:58
2426.0,10:39:04
2426.0,10:39:09
2426.35,10:39:14
